csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
546.4130394155384	562.998305887935	699.2309754234053	0	0	0	-0.1281693947	-0.04479045	0.0172097044	0.2788338938	0.2190295103	-0.1566396937	-0.069613899	-0.0243341385	0.0816376276	-0.0340839423	0.0925360599	-0.0111280634	0.1091041759	0.1090898686	0.1090660245	0.1090326458	2.77648	-0.0442761	-2.0051900000000002	0.128357	0.019169400000000003	0.0684888
525.4668848667715	550.8783581992413	684.2644868219488	2.449343	109.49276	0.9159581	-0.1404865812	-0.0018045956	0.0170628611	0.2024543716	0.2389709277	-0.2126325415	0.0669915387	0.0935758775	0.0830096986	0.024017744700000003	0.08506718	-0.1173410864	0.1090660245	0.1089372966	0.1087228625	0.108422891	2.73468	0.119047	-2.23018	0.135465	0.018062799999999997	0.0699911
554.0190489049727	562.6406726694488	699.4780911746246	2.362037	105.589928	0.8783500000000014	-0.08684180279999999	-0.08499980800000001	0.0316926243	0.2594802559	0.2610006494	-0.16248249039999998	-0.0741389276	-0.022630377200000003	0.0600626681	-0.0625336109	0.0755477477	-0.0635325388	0.1089897352	0.1086323659	0.1080376181	0.1072067914	2.88479	-0.054827999999999995	-2.42024	0.132925	0.0163424	0.0669654
463.0452329937837	543.8913165254796	673.3170071788068	4.5230120000000005	202.191788	6.6220237750000015	-0.1411603505	0.1597904266	0.2408010639	-0.1115459988	0.2647982763	-0.314909914	0.3281810564	-0.0057764098	0.4702282329	0.1751730887	0.6487136768	0.0585438872	0.1088753345	0.108175503	0.1070124473	0.105391148	3.0310200000000003	0.434647	-4.7537199999999995	0.186558	4.99245e-05	0.0638341
471.8796229590273	528.2858306727511	637.6605847207356	6.167311	275.69671600000004	19.369795775	-0.3204155377	0.8128919743999999	-0.1941970495	0.0719512101	-0.1462116206	0.2188332183	0.6375118834000001	-0.17329320920000002	0.2025993502	-0.4424531401	-0.4683116169	0.2083136534	0.1087228625	0.1075673469	0.1056505759	0.1029861145	5.26806	-2.31415	-0.13172	0.15924000000000002	0.0971812	0.134624
508.60341650603635	545.5243297777278	658.6985665831571	7.647367	341.85949700000003	20.98524	-0.0474366076	0.03274199	0.2731571398	-0.4311824489	0.0707618318	-0.048856755	0.3007818931	-0.5019680859000001	-0.700906406	0.1286616178	0.232673618	-0.1285865095	0.1085323724	0.1068087481	0.1039562886	0.1000051409	3.19633	-2.88358	1.68727	-0.020069200000000002	0.0245121	0.0561005
548.0991198588315	549.6983675528714	680.2341274013771	6.178575	276.200226	13.184978999999995	0.1234540426	-0.0499810038	-0.1063754112	0.07825806240000001	-0.514213709	-0.4631087606	0.099797516	0.0882939401	0.06436516839999999	0.5739828699	-0.2377564428	0.0579235885	0.108303931	0.1059007676	0.1019349164	0.0964648979	0.45688100000000004	-0.685714	-0.33250599999999997	-0.011483499999999999	-0.0302341	-0.00512536
558.5401680477805	567.2073774112666	711.1007580332644	3.5784730000000002	159.96812399999996	2.8639835	0.074570455	-0.08760869730000001	0.0515305331	0.13100474210000002	-0.0751474127	0.1467343609	-0.1728250713	-0.0172918665	-0.055686896	-0.1169650004	-0.008663427	0.0857478732	0.1080376181	0.1048446753	0.0995928192	0.0923851842	-0.0076905	-0.150066	0.47244899999999995	-0.00830231	-0.013241800000000001	-0.00412267
516.7889232201388	559.1809301455604	689.0172217521617	2.127886	95.122688	0.623893	0.0487136329	0.0119602257	0.0730745914	-0.0524926637	-0.1086649069	0.0840838472	-0.0263041242	0.0543530991	-0.023168805	0.0490164593	-0.025654141600000003	0.0491037162	0.1077335267	0.1036419483	0.0969373661	0.087788815	-0.0173975	-0.14590899999999998	0.239411	-0.00925557	-0.00754007	-0.00323784
553.6669148206223	567.8753636850323	713.3330301344313	1.689586	75.529404	0.6349982499999999	0.0935058376	-0.0826933181	0.0069328794	-0.026460599900000003	-0.0616856729	0.17167935190000005	-0.1570974597	-0.0158974551	-0.0559518776	-0.1157439202	0.017805147900000002	0.0453337659	0.1073917633	0.1022942687	0.0939769123	0.0827014951	-0.008701749999999998	-0.343141	0.09224349999999999	-0.013022200000000001	-0.00592466	-0.00298182
