csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
796.4387204151857	862.0291700062082	1072.2654429284282	0	0	0	-0.1391472911	-0.0018609709	-0.0170640294	-0.0334318377	0.0364360917	-0.1425551759	-0.1760201277	0.0046589186	-0.1155802332	0.0372627657	-0.0618255464	0.0138904818	0.1091041759	0.1090898686	0.1090660245	0.1090326458	0.0343233	0.00696136	-0.136829	-0.00124155	0.00032746	-0.00115344
794.0626840160107	862.4855984990164	1070.6313849109235	1.004097	23.316658	0.07237103999999997	-0.1263557212	0.0746318748	0.0988973392	-0.051283106399999986	0.0639409761	-0.157603069	-0.1755819843	0.01347494	-0.0179626898	0.1306655332	-0.0874280941	-0.0214839791	0.1090660245	0.1089372966	0.1087228625	0.108422891	0.046589	0.0230007	-0.13230900000000004	-0.00100429	-0.00010821	-0.00127143
797.801624930972	862.1391169151566	1072.1888880818537	0.9272260000000002	21.531614	0.05763639999999998	-0.0696039861	0.1459004763	-0.005378733199999999	0.0238685546	0.1137171205	-0.086340148	-0.1604086318	0.06515077820000001	0.0559194705	0.0281348141	-0.1691441009	-0.052754886900000006	0.1089897352	0.1086323659	0.1080376181	0.1072067914	0.0372769	0.0196176	-0.137035	-0.00113005	0.000456364	-0.0013854000000000002
794.2392534026196	860.7471024612973	1071.1341340632166	1.017363	23.624723	0.0337252	-0.0915310971	0.0674520589	-0.1068751641	-0.0461920341	0.1487099424	-0.0344983053	-0.174517828	0.0641584422	-0.0851143882	-0.0438279136	-0.1706285591	0.0109614232	0.1088753345	0.108175503	0.1070124473	0.105391148	0.0377227	0.030532499999999997	-0.135372	-0.00100035	0.000566894	-0.0015592
793.0731151183572	860.4702960104668	1072.0847749712636	0.980727	22.773981	0.02703185000000001	-0.1178903083	0.0335478208	-0.0832990495	-0.1767814846	0.1485681377	-0.0181519506	-0.1801816533	0.053997475	-0.1226496424	0.0538060546	-0.0817511103	0.0084867265	0.1087228625	0.1075673469	0.1056505759	0.1029861145	0.0366669	0.040601	-0.141131	-0.000979665	0.00067298	-0.0016354
791.4012906792059	860.0586490109257	1069.6890658256568	1.069239	24.82937	0.11000949999999997	-0.1104310527	0.0833833535	0.0132871008	-0.1551064704	0.1839110534	0.022124379500000003	-0.1863941356	0.0482521309	-0.0228111809	0.0990364281	-0.0942552334	0.0300155224	0.1085323724	0.1068087481	0.1039562886	0.1000051409	0.0653217	0.0668028	-0.143298	-0.0008293269999999999	0.00068638	-0.0007394199999999999
792.4753191101421	859.1875069107799	1070.0177334029433	1.419023	32.951878	0.07918655000000001	-0.0306515692	0.1372714585	-0.0750364959	-0.0787577187	0.2321970753	0.0260334711	-0.1822961304	0.1152875754	0.0428398791	0.0222867475	-0.1110099451	0.1143091217	0.108303931	0.1059007676	0.1019349164	0.0964648979	0.043712	0.0784658	-0.123176	-0.0008293269999999999	0.000331254	-0.0005787090000000001
799.9522063984587	861.4654102405136	1073.9183997758523	2.514468	58.389801	0.78543235	0.192978844	0.0858446397	-0.1470743976	-0.2628585993	-0.0926055256	0.05651425490000001	-0.0027616185	0.285283837	-0.0384620453	-0.1281132766	0.2189557909	-0.0253718946	0.1080376181	0.1048446753	0.0995928192	0.0923851842	0.123297	0.269677	-0.285385	0.00382163	-0.0007048689999999999	0.000782754
797.3943983950453	864.1904971424917	1075.882241857187	2.3483669999999996	54.532683999999996	0.911693	-0.1491041349	-0.08541026789999999	-0.052162995700000006	-0.0723317362	-0.0247031306	0.159930803	-0.098791223	-0.0925446207	-0.1106682444	0.0261779398	0.06542367730000001	-0.0855474037	0.1077335267	0.1036419483	0.0969373661	0.087788815	0.0485376	-0.0582721	-0.119675	-0.00130911	-0.0008176339999999999	-0.0008392309999999999
799.6682265184363	864.0667955956314	1076.6422182554734	1.722075	39.98922	0.4556735000000001	0.0032150264000000003	0.0282468649	0.0622544592	-0.0974499975	-0.0046166194	0.1525736808	-0.0397373114	0.0568152387	-0.0032595779	0.0370521151	0.0922848428	-0.05695413200000001	0.1073917633	0.1022942687	0.0939769123	0.0827014951	0.0245845	0.0349116	-0.159299	0.00204541	0.0005343419999999999	0.000432527
800.8151624993889	863.2829165261728	1075.3938782045936	1.8713119999999999	43.454716	0.234175005	0.14761933019999998	0.0544442209	-0.0166210398	-0.022241209	-0.0093093721	0.1731434281	0.038098569	0.1027513663	0.0591426151	-0.0209987715	0.0472633135	0.0644162353	0.1070124473	0.1008035212	0.0907207723	0.077151675	0.07856510000000001	0.11699000000000001	-0.137979	0.00199641	-0.000584889	6.48379e-05
804.950007476612	865.4678745813608	1077.961160532362	1.811522	42.066303000000005	0.25271015500000005	0.099529545	-0.0145418583	-0.0378771844	0.0173089227	-0.1041140261	0.1543114038	0.077178341	0.0660402333	0.0321738416	-0.0763038536	0.083893035	-0.1317407989	0.1065957114	0.0991717909	0.08717919119999999	0.07117039139999999	0.0350167	0.165699	-0.179172	0.00368123	-0.000606375	0.000743727
807.0031238667418	866.5099800661757	1081.625396812472	1.6395669999999998	38.073242	0.3175638	0.1141906879	-0.0901487579	-0.0341729952	0.0185627785	-0.0567363966	0.1828417887	0.1898786532	0.0743682604	-0.0728749045	-0.0446665766	-0.0819689797	-0.2116944309	0.1061417014	0.0974013599	0.0833633121	0.06479109400000001	0.07708519999999999	0.25728	-0.177878	0.00407025	0.00159315	-0.000320134
802.6168893728824	866.4125701714553	1083.2743349006387	1.9780229999999999	45.932724	0.620302305	-0.0110004952	-0.1421230018	-0.053343758099999986	0.17091734329999994	-0.029872802200000007	0.1701357915	0.1243067749	-0.1143377697	-0.0632317544	-0.034876198	-0.05943766230000001	-0.0277369872	0.1056505759	0.0954947043	0.0792851412	0.05804945860000001	0.0493499	-0.05259780000000001	-0.12859600000000002	0.00103876	-4.3504099999999996e-05	-0.000320134
798.2181848573517	865.5290714457753	1082.3067616005108	1.483306	34.44463	0.213048105	0.0070536507	-0.0987932921	0.1132131091	0.006821810699999999	-0.0686042821	0.0229266774	0.1028962982	-0.0757935334	0.0043921805	0.1277627182	0.017375625800000002	0.008471395999999999	0.1051225066	0.0934544907	0.0749575099	0.0509831871	0.031412999999999996	0.101187	-0.12551700000000002	0.00098165	0.000202954	0.00014124600000000004
800.9037532054947	865.9012133213463	1083.2658116956698	1.3888049999999998	32.250183	0.18791928	0.1137403592	0.0538131884	0.0984506831	0.0797665996	-0.024854711	0.0117872667	0.1296168018	0.016064760600000002	0.1263937307	0.0545237474	-0.0191073761	-0.0205772838	0.1045576784	0.0912835726	0.07039403450000001	0.043631796900000006	0.00959947	0.0588288	-0.17397200000000002	0.00214597	0.00046076900000000003	0.00022496200000000002
801.2953730885324	866.7756024179828	1083.9965758306444	1.884734	43.766407	0.30392578000000003	0.1424333329	-0.07895803230000001	-0.0125487668	0.0511586697	-0.0850973518	-0.1247279594	0.1545885622	0.0113421146	0.043274414	-0.1111985318	0.07037680980000001	0.015225241100000004	0.1039562886	0.0889849861	0.06560907349999999	0.0360364	0.0607931	0.0462918	-0.139057	0.00400989	0.000509284	0.00241813
800.8452282571608	866.8261563494557	1088.0769550760754	2.4842020000000002	57.686974	0.7838488999999998	0.2276529782	-0.2109240969	0.1140401377	-0.10417483	0.0490983981	-0.0637767864	0.2645759297	0.1404646807	-0.1681504584	0.133023447	-0.0144473185	-0.0907616238	0.1033185475	0.0865619461	0.0606176821	0.028239473	0.040045599999999994	0.19396300000000002	-0.24429499999999998	0.010489900000000002	0.000576928	-0.00123806
