csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
531.908368089354	475.4045309139248	621.3587389350325	0	0	0	-0.0822947429	-0.0578187506	-0.0496359414	0.044595366	-0.0468806004	0.06516466929999999	-0.0646721128	0.012323576299999998	-0.0831280441	0.0797974571	-0.0083690988	0.1337214089	0.1091041759	0.1090898686	0.1090660245	0.1090326458	-0.0358343	-0.0197154	-0.0682375	-0.0024766	0.000917791	-0.000628457
529.8701268204888	475.7572811591172	621.1075362625197	0.884893	20.564539	0.07297495000000001	-0.0478085668	-0.0659961706	-0.003342624	0.0155683853	-0.0233462169	0.0748769468	-0.0168393276	0.0615771572	-0.0576214355	0.027841649	-0.06700560259999999	0.0724225233	0.1090660245	0.1089372966	0.1087228625	0.108422891	-0.0352015	-0.033005099999999996	-0.100302	-0.00270292	0.000673222	-0.000559587
532.4536698190327	476.5882449476802	620.0301698577479	1.077899	25.049913	0.08667444999999997	0.0001691997	-0.0511595644	0.0243259473	0.0150883755	0.0219577708	0.0654681202	0.0354754577	0.1197195111	-0.0272455051	0.021046892	-0.09525576	0.010818325	0.1089897352	0.1086323659	0.1080376181	0.1072067914	-0.037191	-0.040997000000000006	-0.138869	-0.0030694000000000003	0.00105675	-0.0005721
530.4320853667717	475.7677458446538	618.4544865052774	1.006311	23.386233999999998	0.059259750000000014	-0.0134353947	0.0114545614	0.0664871303	-0.0606341934	0.0391938308	0.07877499219999999	-0.0147664764	0.0449673417	-0.002876871	-0.0676786517	-0.0958690721	-0.0006983638000000001	0.1088753345	0.108175503	0.1070124473	0.105391148	-0.03512609999999999	-0.040943900000000005	-0.111937	-0.00341243	0.00117436	-0.000428545
527.9033362205319	474.5808133554546	617.4061670964877	1.066707	24.789806	0.043689099999999995	-0.014134657	0.11999859	-0.0385113988	-0.1024649798	0.0186886442	0.0346452837	-0.0651832128	-0.0498354192	-0.0318993263	-0.10807037	0.0753466075	0.0731810971	0.1087228625	0.1075673469	0.1056505759	0.1029861145	-0.035156599999999996	-0.030794099999999998	-0.0836457	-0.00332702	0.00115542	-0.000428545
524.1872583169705	475.15953305128096	616.0815839258001	1.209057	28.097975	0.055301200000000016	0.0530823838	0.0244004123	-0.1592356624	-0.1126789001	0.0433561266	-0.0101857455	0.0026439534	-0.0116411272	-0.0943559293	-0.0323147779	0.0958009862	0.0718382855	0.1085323724	0.1068087481	0.1039562886	0.1000051409	-0.0351674	-0.063795	-0.0922997	-0.00358821	0.0011439000000000002	-0.000428545
525.1941918211078	475.5855172738529	614.8207731546971	1.232374	28.639853999999996	0.025868450000000005	0.0525635729	-0.1073588124	-0.0527497998	-0.0887957244	0.0551221365	-0.08804635820000001	-0.0026085048	0.0180867487	-0.08460535710000001	0.0683749462	0.0008438846	0.0038697477	0.108303931	0.1059007676	0.1019349164	0.0964648979	-0.0351773	-0.063833	-0.0956966	-0.00329072	0.000992917	-0.000428545
528.8092355204793	475.8425419963129	616.2113842230133	1.025013	23.820854	0.043567800000000004	-0.0012875151	-0.062271700599999986	0.052282025	-0.0653056781	-0.008093311700000001	-0.06985507860000001	-0.0068766311	0.038672457	-0.0035520719	0.0040551511	-0.1056671028	-0.0491641785	0.1080376181	0.1048446753	0.0995928192	0.0923851842	-0.0351773	-0.0460762	-0.08479910000000002	-0.00358899	0.000992917	-0.000428545
527.94822601972	474.57181673731344	617.4733961012295	0.947169	22.011805	0.06320730000000001	0.0010243039	-0.0195735869	0.0854811332	-0.0058648144	-0.0202431412	-0.1089056786	-0.0740475781	-0.0974756697	0.0760844615	-0.0583144751	-0.0293114908	-0.0017545491	0.1077335267	0.1036419483	0.0969373661	0.087788815	-0.035187699999999995	-0.0278274	-0.12257799999999999	-0.00359369	0.000854233	-0.000428545
529.7580952586184	475.3859918577133	620.0426582829623	1.251588	29.086363000000002	0.15085985	-0.0409327696	0.1077797375	0.0112527034	-0.030712421	-0.0344669303	-0.0267851678	-0.0010275032	-0.0145193093	0.0489179266	-0.0821748578	0.052807035	0.083367585	0.1073917633	0.1022942687	0.0939769123	0.0827014951	-0.0352048	0.018121	-0.11283599999999999	-0.00214564	0.000592479	-0.0006217880000000001
531.4114933206905	476.4303712385416	621.6959643233519	1.38399	32.16333	0.21989055	0.037341924	0.0244126056	0.08888984109999999	0.0811459236	-0.0270823771	-0.0345017232	0.06928835629999999	0.0348243444	0.0971743956	-0.0361115688	-0.1086143138	-0.0026243621000000003	0.1070124473	0.1008035212	0.0907207723	0.077151675	-0.035189099999999994	-0.054019399999999995	-0.226161	-0.0014995999999999998	0.000592479	-0.0005796390000000001
533.0347290391821	476.0889702835984	623.4609599874242	1.3216780000000001	30.715227000000002	0.17429470000000002	0.0201007479	-0.0388543418	-0.002668755	0.1490996576	0.0048272021000000005	0.0542689459	0.0542137085	0.0169690993	0.0430998422	0.1064830109	0.0012880056	0.0998753334	0.1065957114	0.0991717909	0.08717919119999999	0.07117039139999999	-0.035208699999999996	0.019237900000000002	-0.28933400000000004	-0.00203306	0.000592479	-0.000803075
535.3544640774546	476.59174572377685	620.6282734646579	1.338339	31.10243	0.09447794200000002	0.0661795401	-0.0347747865	0.0714510045	0.0560927947	0.0747058517	0.16742263	0.146605763	0.0787253301	-0.0284840148	0.0083159049	-0.1245937228	0.0253371383	0.1061417014	0.0974013599	0.0833633121	0.06479109400000001	-0.0259839	0.000496758	-0.260677	-0.00182078	0.000422189	-0.000428545
527.822110122574	475.4127746769914	615.9399852608199	1.370105	31.840664	0.04803929799999999	0.1233780205	0.0961429551	-0.0117475649	-0.06197985900000001	0.1160561255	0.0043782834	0.1230647332	0.0086377313	-0.0074330412	-0.1153739741	-0.0136970882	0.06134183820000001	0.1056505759	0.0954947043	0.0792851412	0.05804945860000001	-0.027855599999999998	-0.00902634	-0.23598400000000003	-0.00201529	0.000466709	-0.000428545
528.330753993317	475.45516041768997	615.1616882092858	1.327439	30.849121000000004	0.12737393000000002	0.1151573704	-0.0460176449	-0.07870117900000001	0.0035438507	0.0500279277	-0.0594055885	0.0833520125	0.0219604816	-0.0744941306	0.0478715409	0.0496732582	0.0414975207	0.1051225066	0.0934544907	0.0749575099	0.0509831871	-0.0318569	-0.00896626	-0.169181	-0.00243245	0.00117974	-0.000428545
