csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
533.9394070158152	563.3640190179805	690.7100361343747	0	0	0	-0.0522395197	-0.0688226183	0.0064321654	0.0387347993	0.0271612432	-0.1125651962	-0.0585706301	-0.06662438400000001	0.0148033506	-0.1205416139	0.0988564134	-0.0477715561	0.1091041759	0.1090898686	0.1090660245	0.1090326458	-0.011887600000000005	-0.0429283	-0.0207831	0.00038741	-0.000630238	0.000595575
533.5114201581314	561.9598375769513	691.9838207860664	1.806657	42.570694	0.47764880000000004	0.039078238	0.0239112047	0.0392647301	-0.0474809013	0.0479262391	-0.2687704383	-0.0475006505	0.0367195144	0.0502358668	-0.0975406075	-7.719270000000001e-05	0.2665146799	0.1090660245	0.1089372966	0.1087228625	0.108422891	-0.0171648	-0.010811200000000002	-0.14774500000000002	0.00470295	-0.00258055	0.000595575
532.7172913481858	563.5348527152647	694.8733669669472	2.135516	50.319675	0.80814245	0.0618505861	0.01316011	0.1203595353	-0.0930118746	-0.1101798872	-0.0964952205	-0.0563202322	-0.1499484776	0.1116973865	0.1362097032	-0.031952564	0.0539858583	0.1089897352	0.1086323659	0.1080376181	0.1072067914	-0.0168951	-0.0736881	0.0193221	-0.00281991	0.0005645	-0.00029509
542.5935205007723	565.118263303544	691.8571525165422	1.8518430000000001	43.635403000000004	0.50817525	-0.1023144935	0.0087742416	0.0762454677	0.1920688606	-0.0392946504	-0.026217534700000003	-0.2253889966	-0.1050057938	-0.0384549793	-0.1005495043	0.0988096023	-0.0886758986	0.1088753345	0.108175503	0.1070124473	0.105391148	0.0331469	0.027844499999999998	-0.158698	-0.00153926	-0.0008945919999999999	0.000536779
532.717643311062	562.1312457684787	686.9335030953841	1.616321	38.085754	0.32022525	0.0087375437	0.090159235	-0.0555063076	0.0861150884	-0.0592344931	-0.0698144491	-0.06991877469999999	0.0242954741	-0.025209357400000004	0.1354973592	0.0556250604	-0.1399490459	0.1087228625	0.1075673469	0.1056505759	0.1029861145	-0.07513099999999999	-0.128174	-0.110891	-0.00149396	-0.0008165969999999999	0.000497637
529.6775388260842	562.9090979173404	684.5311347084387	1.3856549999999999	32.650509	0.3672477	0.0438595972	-0.0167853345	-0.1107660149	0.1535112707	0.0639391305	0.037234702	-0.13538074	0.1293490412	0.0347115759	-0.0883908551	0.1002251933	-0.1577012629	0.1085323724	0.1068087481	0.1039562886	0.1000051409	-0.012048399999999999	0.12685	-0.0935207	-0.00180699	-0.0010728100000000002	0.000431464
524.3911067031971	558.8686407335223	683.5048913441619	1.289936	30.395075	0.38399955	0.0212370906	-0.099117641	-0.1250499541	0.049299401900000005	0.0067293308	0.0926225654	0.1657107627	0.0785998199	-0.0658835784	-0.034067654	-0.0312749583	-0.0643867091	0.108303931	0.1059007676	0.1019349164	0.0964648979	-0.029132400000000003	-0.15673199999999998	-0.07018769999999999	-0.00113363	-0.000698838	0.0005841430000000001
525.6213175169835	560.1832141292704	686.4615062661065	1.546171	36.432789	0.27911414999999995	-0.1152016828	-0.0402492041	-0.043337330999999986	-0.060233439000000014	0.0959820069	0.0146468909	0.081229349	-0.0092059559	-0.1241574159	-0.0462232426	0.0184784644	0.047831276500000006	0.1080376181	0.1048446753	0.0995928192	0.0923851842	-0.0141748	0.0232338	-0.07122150000000001	-0.00208056	-0.000303782	0.0009052960000000001
533.6212828559743	561.6925541302144	688.621315765388	1.495647	35.242290000000004	0.06015625	-0.0587388801	0.1317406907	0.0581868715	-0.0281744082	-0.0151614911	0.12191132	-0.0193875094	-0.0559752391	-0.0658046613	0.1502722798	-0.0704575449	0.060930061	0.1077335267	0.1036419483	0.0969373661	0.087788815	-0.019465700000000002	0.014494700000000001	-0.0650164	-0.00243273	-0.000566268	0.0007215289999999999
530.0920505336434	561.5113142531125	690.2157043664578	1.4133040000000001	33.302013	0.26462002	0.0874786061	-0.0147130733	0.07907317929999999	-0.06924363139999999	0.006301850699999999	0.037450779100000005	0.007891344100000001	-0.0118147982	0.0633831085	0.0552662095	-0.1415974431	-0.061511699999999996	0.1073917633	0.1022942687	0.0939769123	0.0827014951	-0.020693200000000002	-0.10754100000000001	-0.0366005	-0.00125791	7.26314e-05	0.00027643
